Name,Platform,Genre,Global_Sales
Star Wars The Clone Wars: Republic Heroes,PSN,Action,N/A
Star Wars: Death Star Battle,5200,Action,N/A
Star Wars: Jedi Arena,2600,Action,N/A
Star Wars: Shadows of the Empire,PC,Action,N/A
Star Wars: The Arcade Game,2600,Action,N/A
Star Wars: The Arcade Game,5200,Action,N/A
Star Wars: The Force Unleashed,PSN,Action,N/A
Star Wars: The Force Unleashed - Hoth Mission Pack,XBL,Action,N/A
Star Wars: The Force Unleashed - Hoth Mission Pack,PSN,Action,N/A
Star Wars: The Force Unleashed - Jedi Temple Mission Pack,XBL,Action,N/A
Star Wars: The Force Unleashed - Jedi Temple Mission Pack,PSN,Action,N/A
Star Wars: The Force Unleashed - Tatooine Mission Pack,XBL,Action,N/A
Star Wars: The Force Unleashed - Tatooine Mission Pack,PSN,Action,N/A
Star Wars: The Force Unleashed - Tatooine Mission Pack,XBL,Action,N/A
Star Wars: The Force Unleashed - Ultimate Sith Edition,X360,Action,N/A
Star Wars: The Force Unleashed - Ultimate Sith Edition,PC,Action,N/A
Star Wars: The Force Unleashed II,XBL,Action,N/A
Star Wars: The Force Unleashed II - Endor Bonus Mission,XBL,Action,N/A
Star Wars: The Force Unleashed II - Endor Bonus Mission,PC,Action,N/A
Star Wars: The Force Unleashed II - Endor Bonus Mission,PSN,Action,N/A
Star Wars: The New Droid Army,GBA,Action,N/A
Stargunner,2600,Action,N/A
StarPilot,XBL,Action,N/A
Starship Defense,DSiW,Action,N/A
State of Emergency,PC,Action,N/A
Steam Heroes,XBL,Action,N/A
Steel Avengers,And,Action,N/A
Steel Diver: Sub Wars,3DS,Action,N/A
Steel Empire (3DS),3DS,Action,N/A
Stellar Fire,SCD,Action,N/A
Stellar Track,2600,Action,N/A
Stick 'Em Up 2,XBL,Action,N/A
Stolen,XB,Action,N/A
Stonerid,PC,Action,N/A
Stop Stress: A Day of Fury,WW,Action,N/A
Stop That Roach!,GB,Action,N/A
StormLord,GEN,Action,N/A
Strahl: Hi no Rareshi Nanatsu no Hikari,SAT,Action,N/A
Strawberry Shortcake: Ice Cream Island Riding Camp,GBA,Action,N/A
Strawberry Shortcake: Musical Match-ups,2600,Action,N/A
Street Boyz,PS2,Action,N/A
Street Cop,NES,Action,N/A
Street Fighter 2010: The Final Fight,NES,Action,N/A
Street Survival,XBL,Action,N/A
Street Trace: NYC,XBL,Action,N/A
Street Warrior,PS2,Action,N/A
Streets of Rage,GG,Action,N/A
Streets of Rage,XBL,Action,N/A
Streets of Rage,VC,Action,N/A
Streets of Rage,MS,Action,N/A
Streets of Rage,PC,Action,N/A
Streets of Rage 2,GEN,Action,N/A
Streets of Rage 2,GG,Action,N/A
Streets of Rage 2,VC,Action,N/A
Streets of Rage 2,XBL,Action,N/A
Streets of Rage 3,VC,Action,N/A
Streets of Rage II,MS,Action,N/A
Streets of Rage II,PC,Action,N/A
Streets of Rage II,PSN,Action,N/A
Strike Commander,PC,Action,N/A
Strike Force Foxx,3DS,Action,N/A
Strike Suit Zero,PC,Action,N/A
Stuart Little: The Journey Home,GB,Action,N/A
Stubbs the Zombie in Rebel Without a Pulse,XBL,Action,N/A
Stubbs the Zombie in Rebel Without a Pulse,PC,Action,N/A
Stuntman,2600,Action,N/A
Styx: Master of Shadows,PC,Action,N/A
Su Doku Classic,PC,Action,N/A
Sub Scan,2600,Action,N/A
Submarine Commander,2600,Action,N/A
Subterranea,2600,Action,N/A
Sugar Sugar Rune: Heart Ga Ippai! Moegi Gakuen,GBA,Action,N/A
Sugar Sugar Rune: Koimo Osharemo Pick-Up,PS2,Action,N/A
SUGURI,PC,Action,N/A
Suicide Mission,2600,Action,N/A
Sukeban Shachou Rena Wii,Wii,Action,N/A
Summer Camp Showdown,Wii,Action,N/A
Summoner War,3DS,Action,N/A
Sumo Fighter,GB,Action,N/A
Super Alfred Chicken,SNES,Action,N/A
Super BikkuriMan: Densetsu no Sekiban,GB,Action,N/A
Super Buster Bros.,SNES,Action,N/A
Super Chinese I+II Advance,GBA,Action,N/A
Super Cobra,2600,Action,N/A
Super Cobra,5200,Action,N/A
Super Comboman,PC,Action,N/A
Super Comboman,OSX,Action,N/A
Super Dimension Fortress Macross VO,PC,Action,N/A
Super Double Dragon,SNES,Action,N/A
Super Dungeon Bros,XOne,Action,N/A
Super Dungeon Bros,PC,Action,N/A
Super Glove Ball,NES,Action,N/A
Super Heavy Sword,And,Action,N/A
Super Huey,7800,Action,N/A
Super Hunchback,GB,Action,N/A
Super Magnetic Neo,DC,Action,N/A
Super Mario Run,iOS,Action,N/A
Super Panda Adventures,PC,Action,N/A
Super Skateboardin',7800,Action,N/A
Super Skweek,Lynx,Action,N/A
Super Stardust Delta,PSV,Action,N/A
Super Trench Attack!,PC,Action,N/A
Supercharged Robot Vulkaiser,PC,Action,N/A
Superman,GEN,Action,N/A
Superman Returns,XB,Action,N/A
Superman Returns,PS2,Action,N/A
Superman Returns: Fortress of Solitude,GBA,Action,N/A
Supernaturals,GIZ,Action,N/A
Surf Ninjas,GG,Action,N/A
Surfer's Paradise but Danger below!,2600,Action,N/A
Surgical Strike,SCD,Action,N/A
Surround,2600,Action,N/A
Survival Island,2600,Action,N/A
Survival Run,2600,Action,N/A
Swamp Thing,NES,Action,N/A
SWASHBUCKEL UR SEATBELTS,XBL,Action,N/A
Swashbuckler,PC,Action,N/A
Swashbucklers: Blue vs. Grey,PS2,Action,N/A
Swashbucklers: Blue vs. Grey,PC,Action,N/A
Swat Siege,PS2,Action,N/A
Sweet Cookie Pie,GBA,Action,N/A
Swing Copters,And,Action,N/A
Switchblade II,Lynx,Action,N/A
Sword of Saros,2600,Action,N/A
Sword of Sodan,GEN,Action,N/A
Sword of the Berserk: Guts' Rage,DC,Action,N/A
Swordfight,2600,Action,N/A
Swordquest: EarthWorld,2600,Action,N/A
Swordquest: WaterWorld,2600,Action,N/A
Swords of Destiny,PS2,Action,N/A
Table Top Racing,PSV,Action,N/A
Tac-Scan,2600,Action,N/A
Tachyon Project,PS4,Action,N/A
Tachyon Project,XOne,Action,N/A
Tachyon Project,PC,Action,N/A
Taiketsu! Rooms,3DO,Action,N/A
Taikokenchi,WW,Action,N/A
Takeda Shingen,PCE,Action,N/A
Tamagotchi no Furifuri Kagekidan,Wii,Action,N/A
Tank Command,7800,Action,N/A
Tank Elite,PS2,Action,N/A
Tank Force,VC,Action,N/A
Tanks But No Tanks,2600,Action,N/A
Tap 5 Differences,And,Action,N/A
Tape Worm,2600,Action,N/A
Tapper,2600,Action,N/A
Target: Renegade,NES,Action,N/A
Tartaros,XBL,Action,N/A
Task Force,2600,Action,N/A
Tasmania Story,GB,Action,N/A
Tatsu no Ko Fighter,PCE,Action,N/A
Tax Avoiders,2600,Action,N/A
Taz,2600,Action,N/A
Techno Cop,PC,Action,N/A
TechnoClash,GEN,Action,N/A
Technocop,GEN,Action,N/A
Teen Titans,XB,Action,N/A
Teen Titans 2,GBA,Action,N/A
Teenage Mutant Ninja Turtles,And,Action,N/A
Teenage Mutant Ninja Turtles 1989 Classic Arcade,XBL,Action,N/A
Teenage Mutant Ninja Turtles 2: Battle Nexus,PC,Action,N/A
Teenage Mutant Ninja Turtles II: The Arcade Game,PC,Action,N/A
Teenage Mutant Ninja Turtles IV: Turtles in Time,SNES,Action,N/A
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PC,Action,N/A
Teenage Mutant Ninja Turtles: The Hyperstone Heist,GEN,Action,N/A
Teenage Mutant Ninja Turtles: Training Lair,XBL,Action,N/A
Teenage Mutant Ninja Turtles: Turtles In Time Re-Shelled,PSN,Action,N/A
Teenage Mutant Ninja Turtles: Turtles In Time Re-Shelled,XBL,Action,N/A
Tehra Dark Warrior,PSN,Action,N/A
Tenchi O Kurau II,SAT,Action,N/A
Tenchu Kurenai Portable,PSP,Action,N/A
Tenchu: Shadow Assault,XBL,Action,N/A
Tenchu: Shinobi Hyakusen,PS,Action,N/A
Tenchu: Shinobi-Gaisen,PS,Action,N/A
Tengai Makyou: Karakuri Kakutoden,PCFX,Action,N/A
Tenkuu no Symphonia,PC,Action,N/A
Tensai Bakabon,MS,Action,N/A
Terminal Velocity,PC,Action,N/A
Terminator 2 Judgment Day,GEN,Action,N/A
Terminator 2: Judgment Day,SNES,Action,N/A
Terminator 2: Judgment Day,PC,Action,N/A
Terminator Salvation(not announced),PSP,Action,N/A
Terrian Saga: KR-17,PC,Action,N/A
Terror of the Stratus,PSP,Action,N/A
Tetsujin 28-Gou,PS2,Action,N/A
Texas Chainsaw Massacre,2600,Action,N/A
The Addams Family,PC,Action,N/A
The Adventures of Batman & Robin,SNES,Action,N/A
The Adventures of Batman & Robin,GG,Action,N/A
The Adventures of Batman & Robin,GEN,Action,N/A
The Adventures of Batman & Robin,SCD,Action,N/A
The Adventures of Bayou Billy,NES,Action,N/A
The Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron,PC,Action,N/A
The Amazing Spider-Man,GB,Action,N/A
The Amazing Spider-Man 2,GB,Action,N/A
The Amazing Spider-Man and Captain America in Doctor Doom's Revenge!,PC,Action,N/A
The Amazing Spider-Man vs. the Kingpin,SCD,Action,N/A
The Amazing Virtual Sea-Monkeys,GBA,Action,N/A
The Answer To Life,XBL,Action,N/A
The Asterisk War: The Academy City of the Water Houka Kenran,PSV,Action,N/A
The Ballet of Light and Shadow,XBL,Action,N/A
The Bard's Tale,PC,Action,N/A
The Battle of Olympus,NES,Action,N/A
The Battle of Olympus,GB,Action,N/A
The Battle Robo: Daikyoutou Scramble,3DS,Action,N/A
The Berenstain Bears' Camping Adventure,GEN,Action,N/A
The Berenstain Bears: Camping Adventure,GG,Action,N/A
The Berlin Wall,GG,Action,N/A
The Binding of Isaac,OSX,Action,N/A
The Binding of Isaac,Linux,Action,N/A
The Binding of Isaac: Rebirth,XOne,Action,N/A
The Binding of Isaac: Rebirth,Linux,Action,N/A
The Binding of Isaac: Rebirth,OSX,Action,N/A
The Binding of Isaac: Rebirth,PC,Action,N/A
The Binding of Isaac: Rebirth,PS4,Action,N/A
The Binding of Isaac: Rebirth,WiiU,Action,N/A
The Binding of Isaac: Rebirth,3DS,Action,N/A
The Binding of Isaac: Rebirth,PSV,Action,N/A
The California Raisins,PC,Action,N/A
The Cannon,XBL,Action,N/A
The Challenge of... Nexar,2600,Action,N/A
The Combatribes,SNES,Action,N/A
The Combatribes,VC,Action,N/A
The Con,PSN,Action,N/A
The Crow: City of Angels,SAT,Action,N/A
The Crow: City of Angels,PC,Action,N/A
The Da Vinci Code,PC,Action,N/A
The Death and Return of Superman,SNES,Action,N/A
The Death and Return of Superman,GEN,Action,N/A
The Devil Inside,PC,Action,N/A
The Dishwasher: Dead Samurai,XBL,Action,N/A
The Dishwasher: Vampire Smile,XBL,Action,N/A
The Earth Dies Screaming,2600,Action,N/A
The Elder Scrolls Adventures: Redguard,PC,Action,N/A
The Elder Scrolls Anthology,PC,Action,N/A
The Escapists,XOne,Action,N/A
The Escapists,PS4,Action,N/A
The Escapists 2,PC,Action,N/A
The Escapists: The Walking Dead,PC,Action,N/A
The Escapists: The Walking Dead,XOne,Action,N/A
The Expendabros,PC,Action,N/A
The Fifth Day,PC,Action,N/A
The Fifth Day,OSX,Action,N/A
The Fifth Element,PC,Action,N/A
The Flintstones: Burger Time in Bedrock,GB,Action,N/A
The Forest,PS4,Action,N/A
The Forgotten Ones,PC,Action,N/A
The Great Battle II: Last Fighter Twin,SNES,Action,N/A
The Great Battle III,SNES,Action,N/A
The Great Battle IV,SNES,Action,N/A
The Great Battle V,SNES,Action,N/A
The Great Battle VI,PS,Action,N/A
The Great Escape,PC,Action,N/A
The Great Escape (original),PC,Action,N/A
The Grim Adventures Of Billy & Mandy,PS2,Action,N/A
The Grim Adventures of Billy & Mandy,GBA,Action,N/A
"The Hidden Mystery Collectives: House of 1,000 Doors 1 and 2",PC,Action,N/A
The House,PC,Action,N/A
The Hungry Horde,PSV,Action,N/A
The Ignition Factor,SNES,Action,N/A
The Ignition Factor,VC,Action,N/A
The Incredible Adventures of Van Helsing II,PC,Action,N/A
The Incredible Adventures of Van Helsing II,OSX,Action,N/A
The Incredible Crash Dummies,MS,Action,N/A
The Incredible Hulk: The Pantheon Saga,SAT,Action,N/A
The Incredible Hulk: The Pantheon Saga,PC,Action,N/A
The Incredibles,XB,Action,N/A
The Incredibles: When Danger Calls,PC,Action,N/A
The Karate Kid,NES,Action,N/A
The Keepers: Lost Progeny,PC,Action,N/A
The Land Before Time,GBA,Action,N/A
The Last Guy,PSN,Action,N/A
The Last Ninja,DS,Action,N/A
The Last Ninja,PSP,Action,N/A
The Last Ninja,PC,Action,N/A
The Last Ninja,XB,Action,N/A
The Last Ninja (C64),VC,Action,N/A
The Last Ninja 2: Back with a Vengeance,VC,Action,N/A
The Last of Us Part II,PS4,Action,N/A
The Lawnmower Man,GB,Action,N/A
The Lawnmower Man,SCD,Action,N/A
The Lawnmower Man,SNES,Action,N/A
The Lawnmower Man,GEN,Action,N/A
The Lawnmower Man,PC,Action,N/A
The Legend of Dark Witch,3DS,Action,N/A
The Legend of Korra (2014),XOne,Action,N/A
The Legend of Korra (2014),X360,Action,N/A
The Legend of Korra (2014),PS4,Action,N/A
The Legend of Korra (2014),PS3,Action,N/A
The Legend of Korra (2014),PC,Action,N/A
The Legend of Kyrandia: Hand of Fate,PC,Action,N/A
The Legend of Stafi,GBA,Action,N/A
The Legend of Vraz,PC,Action,N/A
The Legendary Axe,PCE,Action,N/A
The Lego Ninjago Movie Videogame,PC,Action,N/A
The Lone Ranger,NES,Action,N/A
The Lord of the Rings: Aragorn's Quest,PSN,Action,N/A
The Lord of the Rings: Conquest,XBL,Action,N/A
The Lord of the Rings: The Fellowship of the Ring,PC,Action,N/A
The Lord of the Rings: The Return of the King,PC,Action,N/A
The Lost Town: The Dust,DSiW,Action,N/A
The Lost World: Jurassic Park,SAT,Action,N/A
The Lost World: Jurassic Park,GEN,Action,N/A
The Lost World: Jurassic Park,GG,Action,N/A
The Mafat Conspiracy,NES,Action,N/A
The Magic Roundabout,Wii,Action,N/A
The Masked Rider: Kamen Rider ZO,SCD,Action,N/A
The Maw,XBL,Action,N/A
The Maw,PC,Action,N/A
The Maw: Brute Force,XBL,Action,N/A
The Maw: Brute Force,PC,Action,N/A
The Maw: River Redirect,XBL,Action,N/A
The Maw: River Redirect,PC,Action,N/A
The Maw: Speeder Lane,XBL,Action,N/A
The Maw: Speeder Lane,PC,Action,N/A
The Mummy Returns,GB,Action,N/A
The Munchables,DS,Action,N/A
The Music Machine,2600,Action,N/A
The Mysterious Murasame Castle,3DS,Action,N/A
The Ninja,MS,Action,N/A
The Ninja Warriors,PCE,Action,N/A
The Ninja Warriors,SCD,Action,N/A
The Ooze,GEN,Action,N/A
The Oregon Trail,WW,Action,N/A
The Pagemaster,GEN,Action,N/A
The Peace Keepers,SNES,Action,N/A
The Penguins of Madagascar,3DS,Action,N/A
The Punisher,GEN,Action,N/A
The Punisher,NES,Action,N/A
The Punisher (1990),PC,Action,N/A
The Punisher: The Ultimate Payback,GB,Action,N/A
The Rapid Angel,PS,Action,N/A
The Rapid Angel,PSN,Action,N/A
The Red Star,PS2,Action,N/A
The Red Star,PSN,Action,N/A
The Ren & Stimpy Show: Fire Dogs,SNES,Action,N/A
The Ren & Stimpy Show: Time Warp,SNES,Action,N/A
The Ren & Stimpy Show: Buckaroo$!,SNES,Action,N/A
The Ren & Stimpy Show: Buckaroo$!,NES,Action,N/A
The Rocketeer,SNES,Action,N/A
The Rocketeer,PC,Action,N/A
The Rugrats Movie,GB,Action,N/A
The Rugrats Movie (GBC),GB,Action,N/A
The Secret Saturdays: Beasts of the 5th Sun,PSN,Action,N/A
The Shadow of Zorro,PS2,Action,N/A
The Shadow of Zorro,PC,Action,N/A
The Showdown Effect,OSX,Action,N/A
The Simpsons Arcade Game,PC,Action,N/A
The Simpsons: Bart vs. the World,GG,Action,N/A
The Simpsons: Bart's House of Weirdness,PC,Action,N/A
The Sims 4: Perfect Patio Stuff,PC,Action,N/A
The Sims Castaway Stories,PC,Action,N/A
The Smurfs,SCD,Action,N/A
The Space Adventure,SCD,Action,N/A
The Suffering: Ties That Bind,PC,Action,N/A
The Suite Life of Zack & Cody: Tipton Caper,GBA,Action,N/A
The Sun at Night,PC,Action,N/A
The Sword of Etheria,PS2,Action,N/A
The Tekkyu Fight! Great Battle Gaiden,GB,Action,N/A
The TEMPURA of the DEAD,XBL,Action,N/A
The Tenpura of the Dead,XBL,Action,N/A
The Terminator,PSN,Action,N/A
The Terminator,PC,Action,N/A
The Terminator: Future Shock,PC,Action,N/A
The Three Musketeers: One for All!,WW,Action,N/A
The Three Musketeers: One for All!,PC,Action,N/A
The Three Stooges,NES,Action,N/A
The Three Stooges,PS,Action,N/A
The Tick,GEN,Action,N/A
The Tick,SNES,Action,N/A
The Tower of Druaga (Arcade),VC,Action,N/A
The Train: Escape to Normandy,PC,Action,N/A
The Traveller,DSiW,Action,N/A
The Ultimate Stuntman,NES,Action,N/A
The Uncanny X-Men,NES,Action,N/A
The Walking Dead Pinball,And,Action,N/A
The Walking Dead: No Man's Land,And,Action,N/A
The Walking Dead: Season Three,XOne,Action,N/A
The Walking Dead: Season Three,And,Action,N/A
The Warriors,PSN,Action,N/A
The Warriors: Street Brawl,XBL,Action,N/A
The Weaponographist,PC,Action,N/A
The Weaponographist,OSX,Action,N/A
The Weaponographist,PC,Action,N/A
The Wild Thornberrys: Rambler,GB,Action,N/A
The Wizard of Oz,SNES,Action,N/A
THE ZOMBIE SHOTGUN MASSACRE,XBL,Action,N/A
THE ZOMBIE SHOTGUN MASSACRE 2,XBL,Action,N/A
theHunter: Primal,PC,Action,N/A
Thexder,PC,Action,N/A
They Came From the Ground,XBL,Action,N/A
This Is Vegas,X360,Action,N/A
This Is Vegas,PC,Action,N/A
This Is Vegas,PS3,Action,N/A
This War of Mine,OSX,Action,N/A
This War of Mine,PC,Action,N/A
This War of Mine,Linux,Action,N/A
This War of Mine,And,Action,N/A
Thor: God of Thunder,PSP,Action,N/A
Thor: God of Thunder,PC,Action,N/A
Thorium Wars: Attack of the Skyfighter,3DS,Action,N/A
Three Dead Zed,PC,Action,N/A
Three Dead Zed,Linux,Action,N/A
Three Dirty Dwarves,SAT,Action,N/A
Three Dirty Dwarves,PC,Action,N/A
Throne of Fire,ACPC,Action,N/A
Thunder Brigade,PC,Action,N/A
Thunderbirds,GB,Action,N/A
Thunderbirds,PS2,Action,N/A
Thunderbirds: International Rescue,GBA,Action,N/A
Thunderbirds: Vault of Doom,PC,Action,N/A
Thunderground,2600,Action,N/A
TIC: Part 1,XBL,Action,N/A
Tiger Storm,XBL,Action,N/A
Timberman,And,Action,N/A
Time Commando,SAT,Action,N/A
Time Commando,PC,Action,N/A
TiME K,XBL,Action,N/A
Time Lord,NES,Action,N/A
Time Mysteries: The Final Enigma,PC,Action,N/A
Time To Escape,And,Action,N/A
TimeO,PS3,Action,N/A
TimeO,X360,Action,N/A
TimeO,Wii,Action,N/A
Tiny Toon Adventures: Dizzy's Candy Quest,GB,Action,N/A
Tiny Toon Adventures: Scary Dreams,GBA,Action,N/A
Tiny Toons: Defenders of the Universe,PS2,Action,N/A
Tiny Troopers Joint Ops,PS4,Action,N/A
Tiny Troopers Joint Ops,PSV,Action,N/A
Tiny Troopers Joint Ops,PS3,Action,N/A
Titan,NES,Action,N/A
Titan Souls,PSV,Action,N/A
Titan Souls,PS4,Action,N/A
Titan Souls,PC,Action,N/A
TMNT,PS2,Action,N/A
TMNT,GBA,Action,N/A
TMNT,GC,Action,N/A
TMNT,PC,Action,N/A
TMNT,PSN,Action,N/A
TMNT,XBL,Action,N/A
Todd McFarlane's Spawn: The Video Game,SNES,Action,N/A
Todd's Adventures in Slime World,Lynx,Action,N/A
Todd's Adventures in Slime World,GEN,Action,N/A
ToeJam & Earl,PC,Action,N/A
ToeJam & Earl (Genesis),PC,Action,N/A
ToeJam & Earl,GEN,Action,N/A
ToeJam & Earl,VC,Action,N/A
ToeJam & Earl,XBL,Action,N/A
Tokyo Disneyland: Fantasy Tour,GB,Action,N/A
Tokyo Friend Pack II Ketteiban: Minna de Chousen! Taikan Attraction,Wii,Action,N/A
Tokyo Twilight Busters: Kindan no Ikenie Teito Jigokuhen,DS,Action,N/A
Tom & Jerry: The Magic Ring,GBA,Action,N/A
Tom and Jerry in Mouse Attacks!,GB,Action,N/A
Tom and Jerry: Frantic Antics!,GEN,Action,N/A
Tom and Jerry: Mouse Hunt,GB,Action,N/A
Tom Clancy's HAWX,Wii,Action,N/A
Tom Clancy's HAWX,XBL,Action,N/A
Tom Clancy's Splinter Cell Chaos Theory HD,PSN,Action,N/A
Tom Clancy's Splinter Cell HD,PSN,Action,N/A
Tom Clancy's Splinter Cell Trilogy,PS2,Action,N/A
Tom Clancy's Splinter Cell Trilogy,PC,Action,N/A
Tom Clancy's Splinter Cell Trilogy,XBL,Action,N/A
Tom Clancy's Splinter Cell: Chaos Theory,NGage,Action,N/A
Tom Clancy's Splinter Cell: Chaos Theory,XBL,Action,N/A
Tom Clancy's Splinter Cell: Conviction,DS,Action,N/A
Tom Clancy's Splinter Cell: Conviction - Insurgency Pack,XBL,Action,N/A
Tom Clancy's Splinter Cell: Conviction - Insurgency Pack,PC,Action,N/A
Tom Clancy's Splinter Cell: Double Agent,XB,Action,N/A
Tom Clancy's Splinter Cell: Double Agent,PS2,Action,N/A
Tom Clancy's Splinter Cell: Pandora Tomorrow HD,PSN,Action,N/A
Tom Clancy's Splinter Cell: Team Stealth Action,NGage,Action,N/A
Tomarc The Barbarian,2600,Action,N/A
Tomato Blaster,XBL,Action,N/A
Tomb Raider,NGage,Action,N/A
Tomb Raider,PSN,Action,N/A
Tomb Raider Chronicles,DC,Action,N/A
Tomb Raider Chronicles,PC,Action,N/A
Tomb Raider Chronicles,PSN,Action,N/A
Tomb Raider Gold,PC,Action,N/A
Tomb Raider II,PSN,Action,N/A
Tomb Raider III,PSN,Action,N/A
Tomb Raider Underworld: Beneath the Ashes,XBL,Action,N/A
Tomb Raider Underworld: Lara's Shadow,XBL,Action,N/A
Tomb Raider: Anniversary,PSN,Action,N/A
Tomb Raider: Anniversary,XBL,Action,N/A
Tomb Raider: Legend,GBA,Action,N/A
Tomb Raider: Legend,XBL,Action,N/A
Tomb Raider: The Last Revelation,DC,Action,N/A
Tomb Raider: Underworld,PSN,Action,N/A
Tombstone 1882,PC,Action,N/A
Tomcat F-14 Flight Simulator,7800,Action,N/A
Tomena Sanner,WW,Action,N/A
Tomy Car Driver,WW,Action,N/A
Tonari no Princess Rolfee,PCFX,Action,N/A
Tonka: On The Job,GBA,Action,N/A
Toobin',NES,Action,N/A
Toobin',GB,Action,N/A
Toobin',PC,Action,N/A
Tootuff Mission Nadia,DS,Action,N/A
Top Gun,PSN,Action,N/A
Top Gun (2010),PC,Action,N/A
Top Gun (PSP),PSN,Action,N/A
Top Gun: Hard Lock,PC,Action,N/A
Top Hat,PC,Action,N/A
Toshi Tensou Keikaku: Eternal City,PCE,Action,N/A
Total War Battles: KINGDOM,iOS,Action,N/A
Totally Spies! 2: Undercover,GBA,Action,N/A
Totsugeki Kikan (Karakuri) Megadasu!!,3DO,Action,N/A
Tottoko Hamtaro Haai! Hamu-Chans no Hamu Hamu Challenge! Atsumare Haai!,DS,Action,N/A
Toukiden 2,PC,Action,N/A
Toukiden Kiwami,PC,Action,N/A
Toukiden: The Age of Demons,PS4,Action,N/A
Toukon Heat,GBA,Action,N/A
Toukon Retsuden Advance,GBA,Action,N/A
Tourist Trap,XBL,Action,N/A
Tournament Cyberball 2072,Lynx,Action,N/A
Towering Inferno,2600,Action,N/A
Toxic Crusaders,GB,Action,N/A
Toxic Crusaders,GEN,Action,N/A
Toxic Crusaders,NES,Action,N/A
Toy Commander,DC,Action,N/A
Toy Robo Force,GBA,Action,N/A
Toy Soldiers: War Chest,PC,Action,N/A
Tozasarata Tachi,3DO,Action,N/A
Trace Vector,Linux,Action,N/A
Trace Vector,OSX,Action,N/A
Trace Vector,PC,Action,N/A
Traffic Department 2192,PC,Action,N/A
Trailer Park King,XBL,Action,N/A
Trans-Galactic Tournament,PS4,Action,N/A
Transformers: Age of Extinction,And,Action,N/A
Transformers: Revenge of the Fallen,XBL,Action,N/A
Transformers: The Game,PS2,Action,N/A
Transformers: The Game,PS3,Action,N/A
Transformers: The Game,PC,Action,N/A
Transformers: The Game,XBL,Action,N/A
Transformers: War for Cybertron,XBL,Action,N/A
Transformers: War for Cybertron 2,PS3,Action,N/A
Transformers: War for Cybertron 2,X360,Action,N/A
Transformers: War for Cybertron 2,PC,Action,N/A
Travel Epule,PCE,Action,N/A
Trax,GB,Action,N/A
Treasure Hunter X,DSiW,Action,N/A
Triad Wars,PC,Action,N/A
Trine Enchanted Edition,WiiU,Action,N/A
Troll and I,PC,Action,N/A
Tron Deadly Discs,2600,Action,N/A
TRON: Evolution,PSN,Action,N/A
True Crime: Hong Kong,PS3,Action,N/A
True Crime: Hong Kong,X360,Action,N/A
True Crime: Hong Kong,PC,Action,N/A
True Lies,GG,Action,N/A
True Lies,GB,Action,N/A
Tsugi no Giseisha o Oshirase Shimasu: Houkaisuru Sekai ni Shinigami to,PSP,Action,N/A
Tumble Pop,GB,Action,N/A
Tunnel B1,SAT,Action,N/A
Tunnel Runner,2600,Action,N/A
Turbo Sub,Lynx,Action,N/A
Turmoil,2600,Action,N/A
Turok 3: Shadow of Oblivion,GB,Action,N/A
Turok: Rage Wars,GB,Action,N/A
Tutankham,2600,Action,N/A
Tweenies: Doodles' Bones,GB,Action,N/A
Twin Series Vol. 3: Konchuu Monster/Super Chinese Labyrinth,GBA,Action,N/A
Twin Series Vol. 4: Ham Ham Monster EX/Fantasy Puzzle Hamster Monogatari,GBA,Action,N/A
Twin Series Vol. 5: Wan Wan Meitantei EX/Mahou no Kuni no Keaki-Okusan Monogatari,GBA,Action,N/A
Twin Series Vol. 6: Wan Nyon Idol Gakuen/Koinu Toissho Special,GBA,Action,N/A
Twisted Metal: Head-On,PSN,Action,N/A
Two Crude Dudes,GEN,Action,N/A
Ty the Tasmanian Tiger 4,PC,Action,N/A
Typing Kengo: Mu-San-Yon no Ken,PS2,Action,N/A
Typing of the Date,DC,Action,N/A
UAV Wars,XBL,Action,N/A
Uchhannanchan no Honou no Challenge: Denryuu IraIra Bou,N64,Action,N/A
Uchimakure! Touch de Chameleon,DSiW,Action,N/A
Uchuu Senkan Yamato: Nijuu Ginga no Houkai,PS2,Action,N/A
Ueki no Housoku: Shinki Sakuretsu! Nouryokumono Battle,GBA,Action,N/A
Ueki no Housoku: Taosu ze Robert Juudan!!,PS2,Action,N/A
