Name,Franchise,Rating igdb,Rating count igdb,Follows igdb,Name normalizes
Contender 2,,,,,CONTENDER 2
WWE Legends of WrestleMania,WWE,50.0086144223706,10.0,4.0,LEGENDS OF WRESTLEMANIA
Dragon Ball Z: Shin Budokai,Dragon Ball,69.6007658551911,23.0,4.0,DRAGON BALL Z: SHIN BUDOKAI
Kidou Senshi Gundam Extreme VS: Full Boost,,,,,KIDOU SENSHI GUNDAM: EXTREME VS
,,,,,TATSUNOKO VS. CAPCOM: ULTIMATE ALL-STARS
War of the Monsters,,,,,WAR OF THE MONSTERS
Rival Schools: United by Fate,,80.3289628335552,25.0,6.0,RIVAL SCHOOLS: UNITED BY FATE
SoulCalibur: Broken Destiny,,69.9284914367758,9.0,2.0,SOULCALIBUR: BROKEN DESTINY
,,,,,NARUTO SHIPPUDEN: CLASH OF NINJA REVOLUTION III
,,,,,BLEACH: SOUL RESURRECCION
Dragon Ball Z: Supersonic Warriors,Dragon Ball,57.6678149743698,15.0,2.0,DRAGON BALL Z: SUPERSONIC WARRIORS
Dead or Alive 5 Ultimate,Dead or Alive,76.7285462576082,8.0,7.0,DEAD OR ALIVE ULTIMATE
Dragon Ball Z: Supersonic Warriors 2,Dragon Ball,68.4733363782913,20.0,7.0,DRAGON BALL Z: SUPERSONIC WARRIORS 2
WWE WrestleMania X8,WWE,62.0,4.0,2.0,WWE WRESTLEMANIA X8
One Piece: Grand Battle!,One Piece,,,,ONE PIECE: GRAND BATTLE!
ECW Hardcore Revolution,ECW,,,,ECW HARDCORE REVOLUTION
Wu-Tang: Shaolin Style,,,,,WU-TANG: SHAOLIN STYLE
Karate,,,,,KARATE
X-Men: Next Dimension,X-Men,58.0995081722887,6.0,1.0,X-MEN: NEXT DIMENSION
Victorious Boxers: Ippo's Road to Glory,,,,,VICTORIOUS BOXERS: IPPO'S ROAD TO GLORY
Dead or Alive 4,Dead or Alive,82.3074745677657,27.0,9.0,DEAD OR ALIVE 4
Godzilla: Save the Earth,Godzilla,66.9657724329325,5.0,,GODZILLA: SAVE THE EARTH
Dissidia Final Fantasy NT,Final Fantasy,53.48185514789441,12.0,13.0,DISSIDIA FINAL FANTASY NT
Dragon Ball Z: Sagas,Dragon Ball,46.8010733711927,41.0,6.0,DRAGON BALL Z: SAGAS
Bloody Roar 2,bloody roar,74.7055084900085,32.0,5.0,BLOODY ROAR II
Naruto Shippuden: Ultimate Ninja Storm Revolution,Naruto,66.3045183156436,62.0,21.0,NARUTO SHIPPUDEN: ULTIMATE NINJA STORM REVOLUTION
Dead or Alive: Dimensions,Dead or Alive,79.94632933907779,11.0,3.0,DEAD OR ALIVE: DIMENSIONS
Bleach: The Blade of Fate,Bleach,74.0,4.0,2.0,BLEACH: THE BLADE OF FATE
Fatal Fury 2,Fatal Fury,70.019149765047,29.0,1.0,FATAL FURY 2
Tekken Advance,Tekken,66.6666666666667,5.0,1.0,TEKKEN ADVANCE
TNA Impact!,,49.6127449756257,7.0,2.0,TNA IMPACT!
WWE WrestleMania 21,WWE,,,,WWE WRESTLEMANIA 21
WWE Day of Reckoning,WWE,79.90052902392969,6.0,2.0,WWE DAY OF RECKONING
,,,,,NARUTO: GEKITOU NINJA TAISEN! 3
,,,,,NARUTO: ULTIMATE NINJA 3 (US SALES)
Dragon Ball Z: Shin Budokai - Another Road,Dragon Ball,68.7739558733528,22.0,7.0,DRAGON BALL Z: SHIN BUDOKAI - ANOTHER ROAD
Mobile Suit Gundam: Gundam vs. Gundam,Gundam,,,1.0,MOBILE SUIT GUNDAM: GUNDAM VS. GUNDAM
X-Men vs. Street Fighter,Marvel,77.4315000711246,37.0,7.0,X-MEN VS. STREET FIGHTER
Cyber Troopers Virtual-On,,,,,CYBER TROOPERS VIRTUAL-ON
Mobile Suit Gundam: Gundam vs. Gundam NEXT PLUS,Gundam,,,1.0,MOBILE SUIT GUNDAM: GUNDAM VS. GUNDAM NEXT PLUS
BlazBlue: Continuum Shift,,76.21180056994591,9.0,8.0,BLAZBLUE: CONTINUUM SHIFT
SAMURAI SHODOWN,Samurai Shodown,74.84558002362961,16.0,8.0,SAMURAI SHODOWN
Fighting Vipers,,66.6404199475066,5.0,,FIGHTING VIPERS
Mortal Kombat Mythologies: Sub-Zero,Mortal Kombat,44.873693754622,35.0,3.0,MORTAL KOMBAT MYTHOLOGIES: SUB-ZERO
Rumble Roses,,70.33435707342849,6.0,1.0,RUMBLE ROSES
Bloody Roar,bloody roar,76.7638788092457,27.0,5.0,BLOODY ROAR
Custom Robo V2,Custom Robo,,,,CUSTOM ROBO V2
Kengo: Master of Bushido,,,,,KENGO: MASTER OF BUSHIDO
,,,,,SUPER FIRE PROWRESTLING
Fatal Fury,Fatal Fury,60.33533453504251,26.0,1.0,FATAL FURY
Super Street Fighter IV: Arcade Edition,Street Fighter,84.45789015363519,17.0,3.0,SUPER STREET FIGHTER IV: ARCADE EDITION
Naruto: Clash of Ninja Revolution 2,Naruto,54.138054688448,8.0,,NARUTO: CLASH OF NINJA REVOLUTION 2
Naruto Shippuden: Ultimate Ninja Heroes 3,Naruto,,,,NARUTO SHIPPUDEN: ULTIMATE NINJA HEROES 3
Dragon Ball Z: Super Butouden,Dragon Ball,72.8792031366866,14.0,1.0,SUPER DRAGON BALL Z
EA Sports MMA,,77.4509296572238,10.0,1.0,EA SPORTS MMA
Tobal 2,,,,1.0,TOBAL 2
Custom Robo,Custom Robo,,,,CUSTOM ROBO
Naruto Shippuden: Ninja Destiny 2,Naruto,47.0,0.0,,NARUTO SHIPPUDEN: NINJA DESTINY 2
Virtua Fighter 3,,88.02712756113021,10.0,2.0,VIRTUA FIGHTER 3TB
Dragon Ball Z: Infinite World,Dragon Ball,65.0986388748611,18.0,3.0,DRAGON BALL Z: INFINITE WORLD
Tekken Hybrid,Tekken,,,3.0,TEKKEN HYBRID
,,,,,SUPER FIRE PROWRESTLING SPECIAL
YuYu Hakusho,YuYu Hakusho,,,,YUU YUU HAKUSHO
One Piece - Gigant Battle!,One Piece,60.0,2.0,1.0,ONE PIECE: GIGANT BATTLE!
Naruto: Ultimate Ninja 3,Naruto,74.2636089746847,39.0,4.0,NARUTO: ULTIMATE NINJA 3
Boxer's Road,,,,,BOXER'S ROAD
,,,,,DRAGON BALL Z: EXTREME BUTODEN
Bloody Roar 3,,75.074462683274,12.0,1.0,BLOODY ROAR 3
Teenage Mutant Ninja Turtles: Smash-Up,Teenage Mutant Ninja Turtles,70.0,3.0,2.0,TEENAGE MUTANT NINJA TURTLES: SMASH-UP
,,,,,ONE PIECE: GIGANT BATTLE 2 SHIN SEKAI
Dead or Alive 5: Last Round,Dead or Alive,85.2645788494418,35.0,15.0,DEAD OR ALIVE 5 LAST ROUND
Guilty Gear X2,,85.75363358823809,7.0,,GUILTY GEAR X2
Naruto Shippuden: Ultimate Ninja Impact,Naruto,50.7871306478785,9.0,,NARUTO SHIPPUDEN: ULTIMATE NINJA IMPACT
SoulCalibur,,82.5002232482943,82.0,19.0,SOULCALIBUR
Marvel Super Heroes,Marvel,66.237358415787,14.0,3.0,MARVEL SUPER HEROES
WWE Day of Reckoning 2,WWE,77.0,4.0,2.0,WWE DAY OF RECKONING 2
Night Warriors: Darkstalkers' Revenge,,70.94380879279251,9.0,1.0,NIGHT WARRIORS: DARKSTALKERS' REVENGE
The King of Fighters XIV,,81.3336345523939,22.0,11.0,THE KING OF FIGHTERS XIV
,,,,,DRAGON BALL HEROES: ULTIMATE MISSION 2
Street Fighter Alpha 3 MAX,Street Fighter,83.0008053036234,11.0,1.0,STREET FIGHTER ALPHA 3 MAX
The King of Fighters XIII,,79.1845711050855,39.0,10.0,THE KING OF FIGHTERS XIII
WWE WrestleMania XIX,WWE,76.0,2.0,1.0,WWE WRESTLEMANIA XIX
Legends of Wrestling II,,56.0,2.0,1.0,LEGENDS OF WRESTLING II
NeoGeo Battle Coliseum,,,,1.0,NEOGEO BATTLE COLISEUM
Kirby Battle Royale,Kirby,60.0,1.0,1.0,KIRBY: BATTLE ROYALE
,,,,,NARUTO: GEKITOU NINJA TAISEN! 4
Shin Nippon Pro Wrestling: Toukon Retsuden,,,,,SHIN NIPPON PRO WRESTLING: TOUKON RETSUDEN
,,,,,NARUTO: ULTIMATE NINJA (JP SALES)
Bleach: Shattered Blade,Bleach,59.7384007786465,8.0,3.0,BLEACH: SHATTERED BLADE
Ultimate Fighting Championship: Throwdown,,28.0,0.0,,ULTIMATE FIGHTING CHAMPIONSHIP: THROWDOWN
BlazBlue: Chrono Phantasma,,79.78035968986279,6.0,1.0,BLAZBLUE: CHRONO PHANTASMA
Dragon Ball Z: Battle of Z,Dragon Ball,59.7032768995334,15.0,3.0,DRAGON BALL Z: BATTLE OF Z
,,,,,FROM TV ANIMATION ONE PIECE: GRAND BATTLE! 3
Ultimate Marvel vs. Capcom 3,Marvel,76.355976681078,86.0,28.0,ULTIMATE MARVEL VS. CAPCOM 3
J-Stars Victory Vs+,Dragon Ball,58.32786535067059,12.0,3.0,J STARS VICTORY VS.
Bruce Lee: Quest of the Dragon,,,,,BRUCE LEE: QUEST OF THE DRAGON
YuYu Hakusho 2: Kakutou no Sho,YuYu Hakusho,,,,YUU YUU HAKUSHO 2: KAKUTOU NO SHO
Ehrgeiz,Final Fantasy,63.7883898912102,11.0,2.0,EHRGEIZ
,,,,,NARUTO: NINJA DESTINY (US SALES)
PowerUp Heroes,,80.0,2.0,,POWERUP HEROES
MY HERO ONE'S JUSTICE,My Hero Academia,69.8078275792964,17.0,10.0,MY HERO ONE'S JUSTICE
Saint Seiya: Soldiers' Soul,Saint Seiya,68.40053863650441,6.0,5.0,SAINT SEIYA: SOLDIERS' SOUL
Pride FC: Fighting Championships,,,,,PRIDE FC: FIGHTING CHAMPIONSHIPS
Star Gladiator Episode I: Final Crusade,,,,1.0,STAR GLADIATOR EPISODE: I FINAL CRUSADE
Showdown: Legends of Wrestling,,,,,SHOWDOWN: LEGENDS OF WRESTLING
,,,,,FROM TV ANIMATION ONE PIECE: TREASURE BATTLE!
War Gods,,,,,WAR GODS
Xena: Warrior Princess - The Talisman of Fate,Xena,,,,XENA: WARRIOR PRINCESS - THE TALISMAN OF FATE
Dragon Ball Heroes: Ultimate Mission,Dragon Ball,,,,DRAGON BALL HEROES: ULTIMATE MISSION
,,,,,SUPER FIRE PROWRESTLING X
The King of Fighters '95,,,,,THE KING OF FIGHTERS '95
Kung Fu Chaos,,76.31666412207369,5.0,1.0,KUNG FU CHAOS
Godzilla: Domination!,Godzilla,,,,GODZILLA: DOMINATION!
Backyard Wrestling 2: There Goes the Neighborhood,,,,1.0,BACKYARD WRESTLING 2: THERE GOES THE NEIGHBORHOOD
Dead or Alive,,60.6234849197436,23.0,5.0,DEAD OR ALIVE
,,,,,VIRTUA FIGHTER 5 ONLINE
Warpath: Jurassic Park,Jurassic Park,,,1.0,WARPATH: JURASSIC PARK
Tao Feng: Fist of the Lotus,,,,,TAO FENG: FIST OF THE LOTUS
Shin Nippon Pro Wrestling: Toukon Retsuden 2,,,,,SHIN NIPPON PRO WRESTLING: TOUKON RETSUDEN 2
Dragon Ball GT: Final Bout,Dragon Ball,61.9393464383554,62.0,20.0,DRAGON BALL GT: FINAL BOUT
,,,,,BISHOUJO SENSHI SAILORMOON R
WWE Road to WrestleMania X8,WWE,,,1.0,WWE ROAD TO WRESTLEMANIA X8
Dragon Ball Z: Tenkaichi Tag Team,Dragon Ball,69.9498534321762,16.0,4.0,DRAGON BALL Z: TENKAICHI TAG TEAM
Battle Arena Toshinden 3,,51.0675207313067,7.0,1.0,BATTLE ARENA TOSHINDEN 3
Inuyasha: Feudal Combat,Inuyasha,,,,INUYASHA: FEUDAL COMBAT
Punch-Out!!,,,,1.0,PUNCH-OUT!!
Tom and Jerry in War of the Whiskers,Tom and Jerry,60.0476935954767,7.0,4.0,TOM AND JERRY IN WAR OF THE WHISKERS
Naruto: Ultimate Ninja Heroes,Naruto,68.5149921965036,6.0,2.0,NARUTO: ULTIMATE NINJA HEROES
Samurai Warriors 4,,75.4072722533559,5.0,3.0,SAMURAI WARRIORS 4
Gundam Battle Universe,Gundam,,,,GUNDAM BATTLE UNIVERSE
The King of Fighters: Maximum Impact,,76.7863322216059,5.0,2.0,KING OF FIGHTERS: MAXIMUM IMPACT
Marvel Super Heroes vs. Street Fighter,Marvel,78.6349633691176,28.0,5.0,MARVEL SUPER HEROES VS. STREET FIGHTER
Super Street Fighter II Turbo: Revival,Street Fighter,78.0,2.0,,SUPER STREET FIGHTER II: TURBO REVIVAL
Evil Zone,,59.7026377389158,8.0,2.0,EVIL ZONE
Ultimate Fighting Championship,,,,1.0,ULTIMATE FIGHTING CHAMPIONSHIP
Samurai Shodown! 2,Samurai Shodown,,,1.0,SAMURAI SHODOWN II
Street Fighter Alpha Anthology,Street Fighter,81.16955183134779,7.0,2.0,STREET FIGHTER ALPHA ANTHOLOGY
K-1 Revenge,,,,,K-1 REVENGE
Street Fighter 30th Anniversary Collection,Street Fighter,79.35340298933829,11.0,16.0,STREET FIGHTER 30TH ANNIVERSARY COLLECTION
,,,,,STREET FIGHTER EX2 PLUS
Gundam: Battle Assault,Gundam,,,,GUNDAM BATTLE ASSAULT
Virtua Fighter Kids,,,,,VIRTUA FIGHTER KIDS
,,,,,THE KING OF FIGHTERS '95 (CD)
Tales of VS.,,,,,TALES OF VS.
,,,,,NARUTO: NINJA COUNCIL 2 - EUROPEAN EDITION
Pocket Fighter,,81.165880004676,13.0,3.0,POCKET FIGHTER
Shin Nippon Pro Wrestling: Toukon Retsuden 3,,,,,SHIN NIPPON PRO WRESTLING: TOUKON RETSUDEN 3
FaceBreaker K.O. Party,,,,,FACEBREAKER K.O. PARTY
Galactic Wrestling featuring Ultimate Muscle: The Kinnikuman Legacy,,,,,GALACTIC WRESTLING: FEATURING ULTIMATE MUSCLE
Capcom vs. SNK,The King of Fighters,,,,CAPCOM VS. SNK
Yu Yu Hakusho: Ghost Files - Dark Tournament,YuYu Hakusho,,,,YU YU HAKUSHO: DARK TOURNAMENT
The Con,,,,,THE CON
,,,,,NARUTO: CLASH OF NINJA (JP SALES)
Dragon Ball Z: Hyper Dimension,Dragon Ball,70.8474717361946,16.0,4.0,DRAGON BALL Z HYPER DIMENSION
HBO Boxing,,,,,HBO BOXING
Tekken 3D: Prime Edition,Tekken,68.0,2.0,2.0,TEKKEN 3D: PRIME EDITION
ClayFighter 63 1/3,,52.0525054125702,12.0,,CLAYFIGHTER 63 1/3
The King of Fighters '96,The King of Fighters,72.10878138800669,37.0,10.0,THE KING OF FIGHTERS '96
Guilty Gear Xrd: Sign,,75.8225690202737,14.0,2.0,GUILTY GEAR XRD: SIGN
Mortal Kombat: Special Forces,Mortal Kombat,45.02928466332379,7.0,,MORTAL KOMBAT: SPECIAL FORCES
X-Men: Children Of The Atom,,63.1812703502219,12.0,1.0,X-MEN: CHILDREN OF THE ATOM
Final Fight One,,89.79635629844189,5.0,1.0,FINAL FIGHT ONE
Capcom Fighting Evolution,Street Fighter,51.0847191467366,6.0,,CAPCOM FIGHTING EVOLUTION
King of Fighters Collection - The Orochi Saga,,,,,THE KING OF FIGHTERS COLLECTION: THE OROCHI SAGA
,,,,,SAMURAI SPIRITS (CD)
,,,,,ALL STAR PRO-WRESTLING
Arcana Heart 3,Arcana Heart,,,2.0,ARCANA HEART 3
UFC: Tapout,UFC,,,,UFC: TAPOUT
The King of Fighters XI,The King of Fighters,80.7091031098406,12.0,5.0,THE KING OF FIGHTERS XI
Dragon Ball Z: Idainaru Son Goku Densetsu,Dragon Ball,,,,DRAGON BALL Z: IDAINARU DRAGON BALL DENSETSU
,,,,,FIRE PROWRESTLING G
Naruto: Ninja Destiny,Naruto,43.0,1.0,,NARUTO: NINJA DESTINY
Darkstalkers 3,,78.3864768498484,22.0,7.0,DARKSTALKERS 3
Dengeki Bunko: Fighting Climax,Sword Art Online,,,1.0,DENGEKI BUNKO FIGHTING CLIMAX
Mace: The Dark Age,,79.9216918953064,5.0,,MACE: THE DARK AGE
Transformers: Prime,Transformers,,,2.0,TRANSFORMERS: PRIME
FaceBreaker,,70.0,0.0,,FACEBREAKER
Fight Club,,,,,FIGHT CLUB
,,,,,BLOODY ROAR: PRIMAL FURY
Vampire Savior 2: The Lord of Vampire,,,,,VAMPIRE SAVIOR: THE LORD OF VAMPIRE
UFC: Sudden Impact,,,,1.0,UFC: SUDDEN IMPACT
Street Fighter: The Movie,Street Fighter,,,,STREET FIGHTER: THE MOVIE
The King of Fighters '97,,79.61358058607419,47.0,10.0,THE KING OF FIGHTERS '97
Snow Fighters,,,,,FIGHTER MAKER
BlazBlue: Central Fiction,BlazBlue,65.93950926705679,17.0,5.0,BLAZBLUE: CENTRAL FICTION
Fighter Within,,,,1.0,FIGHTER WITHIN
Sword of the Samurai,,80.0,0.0,1.0,SWORD OF THE SAMURAI
Naruto Shippuden: Ultimate Ninja 5,,70.0654195308218,32.0,4.0,NARUTO SHIPPUDEN: ULTIMATE NINJA 5
Castlevania Judgment,Castlevania,55.0184433028577,11.0,3.0,CASTLEVANIA JUDGMENT
Pen 1 Grand Prix: Penguin no Mondai Special,,,,,PEN 1 GRAND PRIX: PENGUIN NO MONDAI SPECIAL
Guilty Gear Judgment,Guilty Gear,,,,GUILTY GEAR JUDGMENT
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,Naruto,,,5.0,NARUTO SHIPPUDEN: ULTIMATE NINJA STORM LEGACY
The King of Fighters XII,,69.9559715733611,8.0,2.0,THE KING OF FIGHTERS XII
Namco Classic Fighter Collection,,,,,NAMCO CLASSIC FIGHTER COLLECTION
BlazBlue: Chrono Phantasma Extend,,89.5680022169947,13.0,3.0,BLAZBLUE: CHRONO PHANTASMA EXTEND
Fighters Destiny,,,,1.0,FIGHTERS DESTINY
Tom and Jerry in Fists of Furry,Tom and Jerry,69.28415207968149,6.0,3.0,TOM AND JERRY IN FISTS OF FURRY
Black & Bruised,,46.0,1.0,,BLACK & BRUISED
Naruto: Ultimate Ninja Heroes 2: The Phantom Fortress,Naruto,,,,NARUTO: ULTIMATE NINJA HEROES 2 - THE PHANTOM FORTRESS
Custom Robo Arena,Custom Robo,91.0,3.0,1.0,CUSTOM ROBO ARENA
Saturday Night Slam Masters,,,,,SATURDAY NIGHT SLAM MASTERS
Psychic Force,,,,,PSYCHIC FORCE
Arcana Heart,Arcana Heart,,,1.0,ARCANA HEART
Godzilla: Unleashed,Godzilla,79.3171159176097,8.0,,GODZILLA UNLEASHED
Bleach: Dark Souls,Bleach,77.1567523821135,5.0,,BLEACH: DARK SOULS
Digimon: Battle Spirit 2,Digimon,89.0090286889734,10.0,1.0,DIGIMON BATTLE SPIRIT 2
Naruto Shippuden: Legends: Akatsuki Rising,Naruto,,,3.0,NARUTO SHIPPUDEN: LEGENDS: AKATSUKI RISING
All Japan Pro Wrestling Featuring Virtua,,,,,ALL JAPAN PRO WRESTLING FEATURING VIRTUA
Samurai Shodown Anthology,Samurai Shodown,80.0,1.0,,SAMURAI SHODOWN ANTHOLOGY
Dark Rift,,,,,DARK RIFT
Cardinal Syn,,,,,CARDINAL SYN
Battle Stadium D.O.N,Dragon Ball,44.2714271266292,13.0,3.0,BATTLE STADIUM D.O.N
Darkstalkers Chronicle: The Chaos Tower,,71.7427345953282,5.0,1.0,DARKSTALKERS CHRONICLE: THE CHAOS TOWER
Kamen Rider: Climax Heroes OOO,Kamen Rider,,,,KAMEN RIDER: CLIMAX HEROES OOO
Guilty Gear X2 #Reload,Guilty Gear,96.66143358162749,17.0,3.0,GUILTY GEAR X2 #RELOAD
Barbarian,,58.8954967707628,6.0,,BARBARIAN
Iron Blood VR,,,,,IRON & BLOOD
Power Stone,,70.2500287570408,25.0,4.0,POWER STONE
Victorious Boxers: Revolution,,,,,VICTORIOUS BOXERS: REVOLUTION
Under Night In-Birth,Under Night In-Birth,,,,UNDER NIGHT IN-BIRTH
Gundam: The Battle Master,Gundam,,,,GUNDAM: THE BATTLE MASTER
Guilty Gear Xrd: Revelator,,89.3083019179297,24.0,9.0,GUILTY GEAR XRD -REVELATOR-
Fate/unlimited codes,Fate,79.74975692812029,11.0,3.0,FATE/UNLIMITED CODES
,,,,,THE KING OF FIGHTERS '94 (CD)
,,,,,ULTIMATE MUSCLE - THE KINNIKUMAN LEGACY: LEGENDS VS NEW GENERATION
Persona 4 Arena Ultimax,,77.8268452905381,27.0,11.0,PERSONA 4 ARENA ULTIMAX
Guilty Gear,Guilty Gear,79.4796985159232,23.0,6.0,GUILTY GEAR
,,,,,SHONEN JUMP'S ONE PIECE: GRAND BATTLE
Hulk Hogan's Main Event,,75.0,0.0,,HULK HOGAN'S MAIN EVENT
Supremacy MMA,,,,1.0,SUPREMACY MMA
BlazBlue: Continuum Shift II,,74.0,2.0,,BLAZBLUE: CONTINUUM SHIFT II
WWE Survivor Series,WWE,,,,WWE SURVIVOR SERIES
Rumble Roses XX,,85.0,1.0,1.0,RUMBLE ROSES XX
Reality Fighters,,,,,REALITY FIGHTERS
Fire ProWrestling Z,,,,,FIRE PROWRESTLING
Last Bronx,,,,,LAST BRONX
,,,,,SOULCALIBUR II (JP WEEKLY DATA)
Capcom vs. SNK 2: Millionaire Fighting 2001,,,,,CAPCOM VS. SNK 2: MILLIONAIRE FIGHTING 2001
Criticom,,,,,CRITICOM
,,,,,FIRE PROWRESTLING S: 6MEN SCRAMBLE
One Piece: Super Grand Battle! X,One Piece,,,,ONE PIECE: SUPER GRAND BATTLE! X
,,,,,ZEN-NIPPON PRO WRESTLING: OUJA NO KON
Guilty Gear X,Guilty Gear,81.2079837074789,21.0,2.0,GUILTY GEAR X
The King of Fighters '94,,65.9324120110975,30.0,15.0,THE KING OF FIGHTERS '94
The King of Fighters '98: Ultimate Match,The King of Fighters,80.00813696172241,7.0,2.0,THE KING OF FIGHTERS '98 ULTIMATE MATCH
Fire Pro Wrestling World,,79.80334093800809,8.0,10.0,FIRE PRO WRESTLING WORLD
Kamen Rider: Climax Heroes Fourze,Kamen Rider,,,,KAMEN RIDER: CLIMAX HEROES FOURZE
Mahou Shoujo Nanoha A's Portable: The Gears of Destiny,,,,,MAHOU SHOUJO NANOHA A'S PORTABLE: THE GEARS OF DESTINY
Naruto Shippuden: Ultimate Ninja Storm 4 - Road to Boruto,Naruto Shippuden,,,1.0,NARUTO SHIPPUDEN ULTIMATE NINJA STORM 4: ROAD TO BORUTO
Onimusha: Blade Warriors,,,,2.0,ONIMUSHA: BLADE WARRIORS
Battle Arena Toshinden Remix,,,,1.0,BATTLE ARENA TOSHINDEN REMIX
BlazBlue: Continuum Shift Extend,,69.1132717799765,22.0,4.0,BLAZBLUE: CONTINUUM SHIFT EXTEND
,,,,,BISHOUJO SENSHI SAILORMOON S: JUUGAI RANTOU!? SHUYAKU SOUDATSUSEN
,,,,,KING OF COLOSSEUM (RED): SHIN NIPPON X ZEN NIPPON X PANCRASE DISC
Center Ring Boxing,,,,,CENTER RING BOXING
,,,,,DOA 2: DEAD OR ALIVE 2 HARDCORE
Melty Blood Act Cadenza,Tsukihime,,,,MELTY BLOOD: ACT CADENZA
Primal Rage,Primal Rage,61.820202695093,33.0,4.0,PRIMAL RAGE
BoomBots,,,,,BOOMBOTS
ACA NEOGEO THE KING OF FIGHTERS '99,Arcade Archives,,,,THE KING OF FIGHTERS '99
ECW Anarchy Rulz,,,,,ECW ANARCHY RULZ
Inuyasha: A Feudal Fairy Tale,Inuyasha,,,1.0,INUYASHA: A FEUDAL FAIRY TALE
Capcom vs. SNK 2 EO,The King of Fighters,73.0,2.0,,CAPCOM VS. SNK 2 EO
BlazBlue: Calamity Trigger Portable,,,,,BLAZBLUE: CALAMITY TRIGGER PORTABLE
The King of Fighters 2000/2001,,,,,THE KING OF FIGHTERS 2000/2001
Street Fighter Collection,,,,,STREET FIGHTER COLLECTION
Transformers: Beast Wars Transmetals,Transformers,,,,TRANSFORMERS: BEAST WARS TRANSMETALS
,,,,,LUCHA LIBRE AAA: HEROES DEL RING
,,,,,KILLER INSTINCT (2013)
Kamen Rider: Climax Heroes,Kamen Rider,,,,KAMEN RIDER: CLIMAX HEROES
Fairy Tail: Portable Guild,FAIRY TAIL,,,,FAIRY TAIL: PORTABLE GUILD
UFC: Tapout 2,UFC,,,,UFC: TAPOUT 2
The Seven Deadly Sins: Knights of Britannia,The Seven Deadly Sins,,,6.0,THE SEVEN DEADLY SINS: KNIGHTS OF BRITANNIA
Bujingai: The Forsaken City,,,,1.0,BUJINGAI: THE FORSAKEN CITY
,,,,,GOUKETUJI ICHIZOKU 2: CHOTTODAKE SAIKYOU DENSETSU
The King of Fighters: Dream Match 1999,,,,,THE KING OF FIGHTERS: DREAM MATCH 1999
Kamen Rider: Climax Heroes W,,,,,KAMEN RIDER: CLIMAX HEROES W
,,,,,E*O*E: EVE OF EXTINCTION
Tatsunoko vs. Capcom: Cross Generation of Heroes,G-Force,,,,TATSUNOKO VS. CAPCOM: CROSS GENERATION OF HEROES
Draglade,,66.0,2.0,,DRAGLADE
All Kamen Rider: Rider Generation 2,Kamen Rider,70.0,0.0,,ALL KAMEN RIDER: RIDER GENERATION 2
SNK vs. Capcom: SVC Chaos,Mega Man,70.15904612769239,16.0,2.0,SVC CHAOS: SNK VS. CAPCOM
Flying Dragon,,,,,FLYING DRAGON
Gekido,,,,,GEKIDO
,,,,,BLEACH: DARK SOULS (JP SALES)
Guilty Gear Xrd: Rev 2,Guilty Gear,78.9009464350649,18.0,5.0,GUILTY GEAR XRD REV 2
,,,,,DRAGON BALL: EVOLUTION
,,,,,NARUTO SHIPPUUDEN: GEKITOU NINJA TAISEN! EX
Real Bout Fatal Fury,,79.0321995201724,14.0,1.0,REAL BOUT GAROU DENSETSU
Ultra Street Fighter IV,Street Fighter,71.7666892300694,74.0,17.0,ULTRA STREET FIGHTER IV
Cartoon Network: Punch Time Explosion,Cartoon Network,,,,CARTOON NETWORK: PUNCH TIME EXPLOSION
Dead or Alive 5 Plus,,,,3.0,DEAD OR ALIVE 5 PLUS
Virtual Pro Wrestling 64,WCW,,,,VIRTUAL PRO WRESTLING
Guilty Gear Isuka,,59.1286646170149,10.0,,GUILTY GEAR ISUKA
Ultimate Muscle: The Kinnikuman Legacy - The Path of the Superhero,,,,,ULTIMATE MUSCLE - THE KINNIKUMAN LEGACY: THE PATH OF THE SUPERHERO
Bleach Heat the Soul,Bleach,,,,BLEACH: HEAT THE SOUL
Digimon Rumble Arena 2,Digimon,67.985999777356,20.0,6.0,DIGIMON RUMBLE ARENA 2
Ultimate Mortal Kombat,Mortal Kombat,76.0,4.0,,ULTIMATE MORTAL KOMBAT
Dragon Ball Kai: Ultimate Butouden,Dragon Ball,65.0,2.0,,DRAGON BALL KAI: ULTIMATE BUTOUDEN
Bloody Roar 4,,79.4546988431495,10.0,7.0,BLOODY ROAR 4
Digimon All-Star Rumble,Digimon,80.0,4.0,2.0,DIGIMON ALL-STAR RUMBLE
Super Street Fighter II Turbo,Street Fighter,83.1749651368535,40.0,7.0,SUPER STREET FIGHTER II TURBO
Dragon Ball Z: Shin Butouden,Dragon Ball,,,1.0,DRAGON BALL Z: SHIN BUTOUDEN
Bleach: Heat the Soul 6,Bleach,,,,BLEACH: HEAT THE SOUL 6
,,,,,NARUTO SHIPPUUDEN: GEKITOU NINJA TAISEN! EX 2
Battle Fantasia,,75.0,1.0,,BATTLE FANTASIA
Bleach GC: Tasogare ni Mamieru Shinigami,Bleach,38.0,0.0,1.0,BLEACH GC: TASOGARE NI MAMIERU SHINIGAMI
Fire Pro Wrestling Returns,,,,,FIRE PRO WRESTLING RETURNS
Guilty Gear XX Accent Core Plus,,79.73811025601199,18.0,1.0,GUILTY GEAR XX ACCENT CORE PLUS
